Sample,hsa-mir-15a,hsa-mir-26a-1,hsa-mir-107,hsa-mir-221,Betaine Aldehyde_pos,3-Nitrotyrosine_neg,5-Methylthioadenosine_pos,Acetylcholine_pos,Acetylglycine/Glycocyamine_pos,Acetylneuraminate_neg,Acetylornithine_neg,Adenine_pos,Adenosine_pos,Adipate_neg,Alanine_pos,Aminoadipate_neg,Aminobenzoates/Trigonelline_pos,Aminobenzoic Acid_pos,Aminosugar Phosphates_pos,Aminovaleric Acid_pos,Argininosuccinic Acid_neg,Asparagine_pos,Aspartate_pos,Butylcarnitine_pos,Cadaverine_pos,Caffeine_pos,cAMP_pos,Carnitine_pos,cGMP_pos,Choline_pos,Cis-4-Hydroxy-D-Proline_pos,Citraconic Acid_pos,Citrulline_pos,CMP_pos,Cortisone_pos,Cotinine_pos,Creatine_pos,Creatinine_pos,Cyanocobalamin_pos,Cystine_pos,Cytidine_pos,D-Erythrose 4-Phosphate_neg,Deoxyadenosine_pos,Dihydroxyacetone Phosphate_pos,Dimethylarginine_pos,Dimethylglycine_pos,Dimethylguanosine_pos,Dimethylxanthine_pos,dTMP_pos,dUMP_pos,Epinephrine-H2O_pos,Erythronate_neg,Erythrose-4-Phosphate_neg,Ethylmalonate_neg,FAD_pos,Folate_pos,Gluconate_neg,Glucose-1-Phosphate_neg,Glutamate_pos,Glutamine_pos,Glutarate_neg,Glycerate_neg,Glycerol-3-Phosphate_neg,Glycerophosphocholine_pos,Glycine_neg,Glycolate_neg,Glycolic Acid_neg,Glycyl-Proline_pos,Guanine_pos,Guanosine_pos,Hexanoylcarnitine_pos,Hexose 6-Phosphate_neg,Histidine_pos,Histidinol_pos,Homoarginine_pos,Homocitrulline_pos,Homocysteic Acid_pos,Homocysteine_pos,Homoserine_pos,Hydroxy-Methylbutyrate_neg,Hydroxyanthranilate_pos,Hydroxycinnaminic acid_neg,Hydroxyglutarate_neg,Hydroxyindoleacetate_pos,Hydroxykynurenine_pos,Hydroxytryptophan_pos,Imidazoleacetate_pos,Imidazoleacetic Acid_pos,Indole_pos,Indole-2-Carboxylic Acid_neg,Indoleacrylate_pos,Isopropylmalic Acid_neg,Itaconate_neg,Ketohexanoic Acid_neg,Ketoisovalerate_neg,Ketoisovaleric Acid_pos,Ketoleucine_neg,Kynurenate_pos,Lipoamide_pos,Lipoic Acid_pos,Lysine_pos,Malate_neg,Margaric Acid_neg,Melatonin_pos,Metanephrine_pos,Methionine Sulfoxide_pos,Methionine_pos,Methoxytyramine_pos,Methyl Phenylacetate_neg,Methyl-Oxovalerate_neg,Methylamino-Alanine_pos,Methylene-THF_pos,Methylglutarate_neg,Methylhistamine_pos,Methylsuccinate_neg,Methyltetrahydrofolate_pos,Methylthioadenosine_pos,Mevalonolactone_pos,Myoinositol_neg,n-Glycylproline_pos,NADH_1_pos,NADH_2_pos,NADH_3_pos,Nicotinamide Riboside_pos,Norvaline_pos,Ornithine_pos,Oxoguanine/3-Methoxytyramine_pos,Phosphocholine_pos,phosphoenolpyruvate_1_neg,Phosphoenolpyruvate_neg,Phosphoglycerate_pos,Phosphoglycerates_neg,Phosphoserine_pos,Pipecolate_pos,Proline_pos,Propylene Glycol_pos,Riboflavin_pos,S-Ribosyl-L-Homocysteine_pos,Sarcosine_pos,Serine_pos,Serotonin_pos,Spermidine_pos,Succinylcarnitine/3-Hydroxyisovalerylcarnitine_pos,Symmetric Dimethylarginine_pos,Taurine_neg,Theobromine_pos,Thiamine_pos,Threonine_pos,Thymidylic Acid_pos,Trans-Aconitate_neg,Trimethylamine Oxide_pos,Trimethylamine_pos,Tryptophan_pos,UDP_pos,Urea_pos,Ureidopropionate_pos,Uric Acid_pos,Valerylcarnitine_pos,Valine_pos,Xanthurenic Acid_neg,Xylonate_neg
UO1_Set1_ALL_062_sample 032,10.37056382,4.106036324,12.77875976,265.077103,1.974694582,0.003281806,5.147976651,4.81395379,0.310918818,0.006534909,0.083432672,1.772511225,0.183976368,0.005301582,1.161363975,0.04141704,0.293498709,2.252154615,0.062458802,20.496735,0.010264351,0.994572829,1.939320933,6.838691481,0.332285704,1.186342442,0.732120841,146.0692192,0.163024393,16.52989957,6.307975582,0.411140597,8.941301863,10.33404704,8.959707361,0.56597313,77.20172753,5.564502366,4.31967008,0.381117406,27.32336572,0.024271412,0.525346991,1.259151116,4.341687162,226.020581,7.563169995,0.480637268,0.145928011,0.179925279,5.354347354,0.105853352,0.026178371,0.010892912,0.804507573,15.18304219,0.007059724,0.049613114,127.6053745,35.8294178,0.010221276,0.022392022,0.014477904,56.27859956,0.03279781,0.000822,0.002339153,24.4563008,2.962342735,1.499896411,0.071811094,0.049420757,33.61184421,0.428152315,1.718338775,1.930579875,0.712297084,3.131073691,33.3303653,1.391300532,0.502384295,0.018465397,0.045765944,88.40631723,9.554875074,0.424335106,7.605000014,2.456394569,15.66962993,0.025518502,48.10236188,0.00228398,0.012311228,0.408587848,0.041721998,0.729843952,0.007387873,5.070009451,123.0833664,0.911381436,91.38123874,0.064457679,0.004300498,5.480825899,17.94821496,1.565463205,167.9706459,0.533189323,0.005916909,0.00621332,6.737178735,0.063652533,0.156127765,1.048779956,0.005258738,0.098601934,60.9123629,6.511922848,0.001081518,24.51818155,0.191138405,0.121829345,0.107815564,5.108696684,387.7767928,39.81898223,1.187641991,194.5796572,0.047916648,0.02106928,9.163791299,0.011239596,1.088175174,0.984253691,500.2859885,0.733681456,0.855814655,0.116445649,2.498561232,60.99076556,66.92233705,86.86755316,17.62131982,11.80388933,0.017141608,0.91026318,50.30035726,19.1562612,0.237946254,0.001350088,0.249871445,4.498742068,302.5612841,0.302963743,5.294094539,1.799164697,2.796091107,2.663250055,403.7114255,0.005619641,0.051747716
UO1_Set1_ALL_063_sample 033,11.50937371,4.027193352,11.91860404,337.2151929,2.137891236,0.002190146,6.086411303,4.914490662,0.331614002,0.005716419,0.109787049,2.008951819,0.206978284,0.005860775,0.611880102,0.041394239,0.339586844,1.992786842,0.054014173,21.91263026,0.006376203,0.988740313,1.22136638,6.776449876,0.32267362,1.325934256,0.465663146,135.4634259,0.097320143,14.74169457,5.727632957,0.516638159,13.17701845,6.205144255,12.39737307,0.548825216,62.76395405,5.922972495,2.947867359,1.266050421,22.16209784,0.019478388,0.462418182,1.695780249,2.581830151,214.5809435,3.060655362,0.505807963,0.126007926,0.146401891,5.038439381,0.059537252,0.013611737,0.010419965,0.564379202,10.27851258,0.008166296,0.045514654,93.61796599,41.98109312,0.010326956,0.01966311,0.015141871,42.30170256,0.035211087,0.0008,0.002425128,80.09205218,3.313989442,1.472989998,0.072336288,0.048320556,41.19371367,0.488869731,1.254322019,2.223071077,0.822008134,2.412403974,34.61107546,4.847389763,0.549316553,0.021781635,0.035946385,68.92894209,9.870073797,0.367628223,8.955761406,2.620349995,12.22880102,0.024889162,36.28619313,0.002648716,0.013439591,0.257831228,0.041008803,0.680746585,0.006811921,5.12575216,99.59245713,1.09101207,109.4185935,0.027114581,0.005800458,6.430860348,19.36871083,2.898009251,140.5196837,0.61475617,0.006127625,0.005979839,4.024253991,0.052894373,0.187529346,1.06524533,0.005664585,0.156391444,70.31596366,5.99712677,0.001115115,79.95393801,0.161060538,0.083339577,0.092173493,6.164291596,408.0002382,21.14621269,1.789762858,138.3729537,0.023125162,0.009682355,1.674365851,0.005369108,0.689458718,1.074430176,524.4758478,1.028378205,0.773292767,0.045440226,1.301384618,77.58326624,67.74982042,68.9731342,16.68744374,7.267955818,0.002796185,1.031609474,48.70142679,18.81263289,0.113936874,0.001638774,0.273272085,4.038850633,296.9659138,0.674041524,3.135393127,1.406704405,1.743518306,4.880264557,421.3624134,0.004613355,0.022638153
UO1_Set1_ALL_064_sample 034,10.91172273,1.740500798,3.978533029,166.4914513,1.816519803,0.001618779,0.617175039,5.549648665,0.274948995,0.002575762,0.018449145,1.434601054,0.049445057,0.005559282,0.569802106,0.011057171,0.319523415,0.768091848,0.100603601,3.538629187,0.015079,0.754333376,1.152274487,0.458985019,0.216699664,1.468831179,0.182735159,35.764242,0.066336088,2.842972236,3.517679937,0.156308031,8.536991326,0.815450854,8.813125346,0.591296387,16.14705677,6.289601179,0.054114469,0.834826185,4.885107579,0.010320362,0.258506857,1.29657091,0.606022119,25.07310587,0.389826418,0.535018715,0.051507998,0.129505561,1.546942126,0.008387182,0.003385513,0.003931722,0.053958896,0.610167914,0.000609,0.01415381,45.54664128,26.11217477,0.003731034,0.005109412,0.002845361,3.591801759,0.011831253,0.000876,0.002246952,1.418014893,2.893753687,0.151514076,0.04419323,0.015741705,15.37176674,0.557148363,0.361007666,2.038459633,0.755458232,2.034527809,19.23938793,3.449689084,0.491734904,0.02205313,0.000292,12.21789727,9.767126748,0.304505412,7.846910867,2.377712999,2.022801939,0.006076241,6.860242861,0.001911996,0.004855135,0.047055529,0.032434581,0.392306226,0.004462372,0.796215843,9.103829631,0.919166289,63.95056769,0.003250037,0.001735218,6.337042733,18.06056635,0.597565659,28.45536828,0.602225599,0.003872765,0.003891424,2.408033504,0.009013271,0.041714471,0.791484566,0.001893302,0.122334038,8.164187399,2.741157267,0.000847,1.330169788,0.049098373,0.0257959,0.015845055,0.392801008,94.94874874,9.004060522,1.251735979,9.054492263,0.006755776,0.002846247,4.279588296,0.001651022,0.534506773,0.53057861,217.6357733,0.264447816,0.037594927,0.045440226,1.376039119,61.93860864,69.37920154,4.916464372,1.466762207,1.77963458,0.002844114,1.188022056,2.259049043,10.73347039,0.034859024,0.001235993,0.332694647,1.20363606,29.08624108,0.105337701,2.301173975,0.515648426,0.176654549,0.408195995,82.34830157,0.000955,0.003949405
UO1_Set1_ALL_065_sample 035,10.5881967,5.853958502,15.41675494,330.6044803,2.434220437,0.003502285,7.880482981,5.535385721,0.547416753,0.011488395,0.102062732,1.959873056,0.182890896,0.004894758,1.262771004,0.050544368,0.266187662,3.715775104,0.085323644,22.78465431,0.012557667,1.227545581,2.273172536,10.65888374,0.376467713,1.205957705,1.549909052,153.3547142,0.281008387,20.79807582,7.393533321,0.555548963,12.12871594,21.31550613,10.40544093,0.568960158,82.23755654,5.267770632,6.319195367,0.368409033,12.29955264,0.029297796,0.569597522,1.357526015,8.045923059,286.3216518,10.85579523,0.505834262,0.241588924,0.144519411,6.235564427,0.128325795,0.040655298,0.010480439,1.27669534,18.12847424,0.010279874,0.043471275,176.4905021,37.84112032,0.010188622,0.026973545,0.010106927,106.9984568,0.034073915,0.000714,0.002322602,19.3075012,3.714682144,1.595653981,0.096940444,0.040418399,42.1183275,0.42574984,2.352510369,1.905483102,0.742851949,3.139172161,38.72893273,4.08516908,0.518656579,0.017367265,0.077211867,109.5992841,9.52450698,0.500497768,9.006031822,2.446296935,16.89794787,0.031210162,49.9692756,0.002276756,0.012460918,0.313741087,0.039612785,0.897201538,0.006637409,5.73985686,125.5048871,0.978359203,96.46102883,0.144230308,0.005389615,6.39928015,19.68397503,1.975633847,192.1870158,0.54721222,0.006464163,0.00564869,2.746985919,0.104310036,0.151623978,1.137565797,0.006710291,0.099453348,87.73980015,6.467136487,0.001324435,18.98978805,0.195867855,0.157079912,0.116427607,8.132599387,405.1213039,33.70239745,1.750911417,224.9188139,0.06678091,0.028845962,11.42299685,0.016687932,1.150402991,1.259559792,531.347415,0.686695318,1.607939227,0.158163076,2.450590298,65.17697555,67.19531468,85.7421723,18.87451586,21.245685,0.007774453,0.945692399,53.7604127,20.83212056,0.446006573,0.00152233,0.261063835,5.488023777,316.7277611,0.156476161,3.86923981,1.785213881,2.681561696,8.649477859,429.4215136,0.005957765,0.065334151
UO1_Set1_ALL_066_sample 036,9.238360726,4.816797116,14.35928859,248.8770075,1.935744431,0.003882482,11.21052295,4.236241062,0.608245852,0.015690674,0.06277457,1.8655213,0.180313308,0.004561862,1.171816948,0.042199584,0.271277985,0.279534227,0.090379116,18.54217444,0.007673358,1.429440361,2.195903417,41.03802415,0.352364214,1.06538198,2.787859084,145.6520181,1.11940276,20.36516799,7.623994078,0.570441378,13.38946416,134.5414244,9.41526983,0.576239504,91.67158589,4.535178429,4.560883353,0.305460084,6.592909628,0.036289818,0.591503059,2.964123716,8.40768606,264.236322,12.58419718,0.520573236,0.022517054,0.14797852,5.224031702,0.086801273,0.064402365,0.008855734,3.114805248,12.93591054,0.011072449,0.081758665,119.8276323,45.72956607,0.007817281,0.021941733,0.187386072,111.4081556,0.035298417,0.000647,0.002204305,12.13788605,7.785557888,1.104854829,0.07344954,0.074224844,54.94347635,0.430250461,1.929572709,1.857841156,0.646809542,4.231973174,36.81057272,3.700762217,0.49878811,0.017011559,0.053456458,92.15902777,9.119784384,0.4057511,7.695319604,2.080771318,13.21698258,0.027555157,40.84651397,0.002203323,0.019104377,0.187180064,0.035074019,0.835796094,0.005289912,4.11226501,105.2457449,0.829387177,113.9844022,0.141180448,0.001735218,10.95935805,13.54690114,2.22421942,164.3953373,0.499143086,0.005462476,0.004524568,2.682293985,0.105942194,0.204989194,0.926692731,0.007995279,0.111005019,122.4556136,5.202379939,0.001079472,12.27561742,0.487769525,0.274437341,0.18032753,63.59916357,352.6107338,43.05365643,0.981683675,273.3832504,0.261994497,0.111318961,31.87002348,0.056735962,2.531553208,0.989553981,474.947663,0.666809017,1.065690225,0.166114739,2.428388145,74.58698482,69.68298643,76.13586996,32.94622305,23.71276022,0.004861276,0.980999617,43.85744361,21.21681829,0.098245174,0.001275215,0.239484015,5.086866721,274.0780166,0.61152545,4.639623344,2.251191638,0.783307213,41.46220945,374.4301291,0.005644728,0.046835844
UO1_Set1_ALL_067_sample 037,11.55211707,5.377513831,15.46908017,384.9034391,2.279886413,0.003834646,9.092774046,6.164502933,0.364015881,0.006860113,0.149966318,2.196684195,0.25703669,0.006342379,0.692607436,0.058028574,0.2974694,2.525839482,0.087900133,22.81067445,0.007394224,1.315496568,1.629576761,14.1598693,0.298909483,1.242270667,0.511868367,173.7499933,0.105790518,19.31724284,7.291861469,0.59692065,12.44240224,8.046517564,11.12362463,0.576528102,98.68800641,5.789363017,5.585837204,1.02120175,38.6881573,0.029145726,0.591514652,2.311590911,3.575919799,257.3349922,6.498794566,0.493682448,0.213814275,0.206019872,5.919447965,0.086543765,0.033070122,0.015594056,1.310262667,22.29893954,0.00986091,0.105448757,109.3401968,49.89699176,0.012842554,0.023923045,0.030697569,44.06247092,0.038853037,0.00077,0.002516888,55.62791676,3.330391402,2.01954258,0.084637373,0.110575875,51.35508056,0.497738235,1.623132323,2.063112667,0.804051248,3.108375383,38.29889195,4.897739265,0.531028575,0.02123636,0.064720694,102.6434656,10.08896187,0.475711294,9.30336815,2.637825391,16.69272285,0.034718406,49.0375091,0.002709998,0.013759853,0.321681769,0.043881541,0.852025535,0.00750186,5.898911018,127.4822201,0.958190283,127.07204,0.06255246,0.006252754,7.594906992,20.68397659,2.82206492,181.1512933,0.618503231,0.007652178,0.006367589,4.244729453,0.084806776,0.2330633,1.071546388,0.006796592,0.131551319,103.7363719,8.040797084,0.001370264,55.22335958,0.230174942,0.160631239,0.117442007,23.42506439,442.3807172,28.32652704,1.276328987,236.140342,0.073843057,0.031528606,11.05284247,0.014706263,0.93082427,1.275238395,578.2074539,1.051415714,1.353358218,0.163295441,1.675041997,78.6640675,70.52266102,67.51004273,40.31389962,10.02926243,0.003851566,0.990171099,49.35038957,22.36131918,0.359588737,0.00172623,0.260174205,5.200791204,337.1161923,0.973906153,2.854528935,2.16726817,1.807871017,22.43225961,461.8070286,0.006911808,0.029832068
UO1_Set1_ALL_068_sample 038,11.41847701,5.430306831,17.54481067,370.6200958,3.130614094,0.004211669,16.41504736,6.372411763,0.324437439,0.010580212,0.13405428,2.569859269,0.41816866,0.005191129,0.666130531,0.08093761,0.315354212,0.279534227,0.076141387,27.13695928,0.010477354,1.450219173,2.376545128,15.79492771,0.587435179,1.154590609,1.164228952,188.3594967,0.474169462,22.70018322,6.925539551,0.881211907,17.63282239,55.49343803,13.9025769,0.593041484,58.21078076,1.520210876,10.79255207,1.95722748,14.186353,0.055328146,0.963081262,1.809840945,8.240796421,297.0439171,11.20249256,0.511760099,0.466608869,0.340869682,8.156322098,0.189816362,0.086583491,0.017353296,2.959553468,36.81973407,0.009418794,0.046492884,97.72607277,60.15957614,0.016204522,0.041224156,0.020685338,125.0720345,0.039381077,0.000921,0.002702645,17.59070934,4.620363205,1.92000811,0.114146433,0.046052177,65.46512246,0.478666398,2.920910771,2.199295786,0.242300898,2.527602043,44.30966461,5.20498369,0.694973133,0.018519008,0.068239744,150.0745565,10.56076765,0.518652255,12.31670212,3.532954398,27.03329814,0.049150549,77.71037335,0.003199927,0.010797419,0.425493575,0.042910133,1.708331239,0.008025694,6.652344398,176.2236128,1.038749037,150.435313,0.171781186,0.001735218,7.781855695,19.34485366,3.988871611,211.3670578,0.602658199,0.008436207,0.007004281,4.522811064,0.171476046,0.274736695,1.544274827,0.008686373,0.109979082,158.284498,9.50144704,0.001456817,17.13261919,0.510288313,0.339140667,0.230207189,16.01545144,471.899778,68.04265631,1.006170022,298.3320688,0.296685212,0.138325216,29.71190327,0.056261584,3.585123273,1.177289632,587.1862307,0.830334359,2.902432732,0.21486111,1.452510465,82.06893889,67.83315034,156.9937969,43.89744589,21.73949467,0.005289887,1.030197894,62.94827755,26.43755269,1.047568316,0.001751709,0.255878996,6.388858596,375.4816168,0.90771022,6.402449837,1.357073795,0.176654549,33.25551109,491.3181665,0.008570057,0.096509614
UO1_Set1_ALL_069_sample 039,10.36848129,5.042733661,12.36470146,251.7591526,2.32560454,0.002857128,5.194718811,5.287861161,0.452235767,0.008200356,0.115645897,1.877551312,0.199038542,0.004983898,1.147096738,0.046326448,0.278167335,2.668551607,0.078065067,21.06736436,0.007993214,0.951872797,1.969022812,9.07436906,0.287720079,3.978087505,1.194909884,127.9141834,0.303024341,16.19073917,6.597485741,0.522825615,10.74066033,31.28114858,9.420281127,0.513405916,78.20449462,5.99036008,5.529188006,0.37036994,17.7001143,0.026799202,0.624894962,1.449584197,5.05988767,229.527039,9.757424514,0.498272453,0.217575205,0.149541009,5.524870591,0.124160545,0.02822208,0.009898465,0.915494068,20.4862255,0.006871695,0.039150868,133.3054111,37.35073516,0.009797479,0.024528693,0.021074221,77.67773609,0.032137229,0.000795,0.002424776,23.49666147,3.872225028,1.416542237,0.108735657,0.044089543,34.02952298,0.404686164,1.792908963,2.239335348,0.737281017,3.207324418,32.35764552,4.552160632,0.517063784,0.017120445,0.057002434,91.05852108,9.490875896,0.501207449,7.80506016,2.412521206,15.37712013,0.02841236,44.71934885,0.002546872,0.010983851,0.401751133,0.036576927,0.650526648,0.007307356,5.475130507,123.159607,1.021798052,92.18648582,0.079770178,0.006110693,5.993804873,16.92040654,1.396689746,167.5149958,0.559877299,0.006146177,0.006121173,2.913717561,0.07738022,0.15583519,1.142588947,0.005193308,0.123384937,62.32579444,5.705717824,0.001235895,23.11584316,0.264537425,0.166767367,0.117062306,8.082783097,376.9307886,41.8893778,1.5471216,217.490524,0.075903723,0.032479943,11.64922224,0.016840794,1.112412895,1.025078629,500.8519687,0.766368943,1.11548626,0.167746701,2.368033233,56.73714803,64.87697356,66.8836598,23.23096184,14.18951997,0.012790115,0.962281096,52.49003098,17.81441659,0.430580988,0.001484325,0.243435264,4.383956012,298.9939821,0.70849038,5.468779426,1.895129729,3.609494986,4.31703494,404.716651,0.006176689,0.057469802
UO1_Set1_ALL_070_sample 040,9.216415137,4.04333218,11.12518306,256.8008669,1.601494712,0.003096418,5.606737448,4.812599552,0.284251449,0.006335493,0.0890626,1.636832784,0.269311708,0.004760335,0.891040838,0.039917994,0.236954121,2.051156763,0.082787101,18.17262268,0.003978283,0.998088723,1.709027364,5.240611562,0.273948013,1.04802923,0.736754985,120.2882299,0.16082545,15.05256406,5.469823972,0.339437103,8.830371619,11.31682149,7.781392846,0.512056945,78.0786909,4.645293721,4.639865205,0.383446048,28.30928811,0.024233271,0.473419844,1.278915298,3.908556012,203.1567325,6.426039885,0.417938043,0.188588285,0.161124573,4.893955377,0.095872223,0.028278308,0.009978574,0.758224238,15.89681147,0.006723475,0.044963892,110.7461397,37.00885123,0.010026412,0.022282447,0.040206515,66.70058292,0.03315659,0.000598,0.002068635,25.79660121,2.820757736,1.555198782,0.061876033,0.047414101,32.456826,0.33012588,1.503306597,1.661253439,0.850969037,2.709317413,31.44653894,4.175851253,0.450846975,0.017441517,0.053617328,73.01839501,8.207436305,0.358709995,6.80117763,1.968481673,14.49932824,0.022348663,41.03317974,0.001889792,0.010951655,0.316462101,0.03426422,0.643736266,0.00645885,5.425769316,106.9494514,0.747154165,92.06427212,0.05368287,0.004983649,4.964056145,14.59028919,1.666778697,156.631127,0.471141597,0.005554511,0.005481002,2.822786419,0.067397158,0.174706286,0.960978689,0.006173862,0.093241444,65.61246682,4.56080173,0.000952,25.82495669,0.209625368,0.122647661,0.105478144,20.88663717,348.9709271,36.76726774,1.194815515,192.5363494,0.057776813,0.025376007,8.577234356,0.01097075,0.86812514,0.889863672,450.1209788,0.679421256,0.814230789,0.156250431,1.950062594,58.38566095,62.33171691,52.1811918,12.01183626,10.91651766,0.012581588,0.811238529,41.73661022,18.35937692,0.326021679,0.001368371,0.220914497,4.202040904,267.499527,0.703221934,4.1940501,1.854338844,2.870596051,4.239062535,371.5599172,0.005474898,0.053381813
UO1_Set1_ALL_071_BLANK,164.3153776,0.597989259,48.29094856,63.27596378,27.78682754,0.502016549,0.576073954,85.31887666,3.142126293,1.286309135,0.248641319,18.88621395,0.463343785,3.163272522,0.678657634,4.373865432,4.243484241,0.279534227,0.020630877,4.438268339,0.857708487,0.119983558,7.914209345,3.753078364,2.91965639,21.06498038,2.454660078,56.82807319,1.147779106,10.18476398,0.770312332,0.156308031,131.5006516,1.12597265,83.19122242,0.237542271,0.789093628,112.8565595,0.406289364,0.447709795,2.252051509,4.985275663,2.133575415,19.66105535,2.121558704,36.74146339,1.517087759,6.142843019,0.768941919,2.115465763,22.96839273,0.222545202,0.000587289,1.548046602,0.44430845,0.763635797,0.000127,0.873578826,10.81570444,6.12989239,1.737273536,0.398582343,0.350650493,2.138902554,0.992609183,0.579558044,1.907109046,5.21536314,44.19292356,1.863644406,0.016842847,0.623093104,48.28624607,0.147271261,0.361007666,31.16418329,12.45639532,37.3232416,11.55259006,2101.972033,4.966416897,12.0417817,0.000292,182.083028,96.74646664,3.243209164,121.1431713,40.95009062,0.721525148,2.584866985,51.02907474,1.117093803,1.751936038,19.12863812,16.0750235,5.412547207,2.260951636,0.796215843,2.070895382,0.265260077,8.087279765,0.508421615,2.596310825,96.80378309,225.2907394,0.893185904,18.72110929,8.632933543,0.001388921,2.022015437,38.5848482,0.009013271,0.253224157,8.059489029,0.381936893,1.708454904,6.903622506,38.93100965,0.0003425,4.814625504,0.533354827,0.324811292,0.393291306,1.297315133,65.41228854,9.041376104,15.45954462,6.219015667,3.781388151,1.664010116,76.08838716,0.916548569,6.051215743,5.762324095,255.488593,7.72789854,0.267452704,0.045440226,1.200822461,6.756027308,12.59335629,78.60714047,0.343729685,7.11789678,0.090131528,12.041855,1.905504538,8.126096374,0.017429512,0.617689539,4.531416101,18.42443983,0.476684889,0.024622749,28.08297047,0.093573011,0.176654549,4.290331664,67.89773106,0.000443,0.567703074
UO1_Set1_ALL_072_Pooled QC,15.18855015,3.662601393,15.12129787,419.1738681,2.631200934,0.003284734,9.125540791,6.738392941,0.449003235,0.009846366,0.099884106,2.392397272,0.221560276,0.008006239,1.382392862,0.0404265,0.364651577,2.947158753,0.101862157,23.4195823,0.004938407,1.704855741,2.498714658,9.653996369,0.343349072,1.653003787,0.894788725,157.2815914,0.26730463,17.88549772,7.514760777,0.737658119,15.64635419,27.85747094,12.50500467,0.658483587,88.60755361,7.512949281,3.386201275,0.993528643,26.35902402,0.032457955,0.709518088,2.363892856,5.148603579,241.6020701,7.795030549,0.630501238,0.104132831,0.21287265,5.553424045,0.092135872,0.042066237,0.011502816,1.077205192,13.84902126,0.009740451,0.095867054,157.1215887,55.82789371,0.010463897,0.025244893,0.062333024,64.96124279,0.043540967,0.000962,0.002978438,24.5270613,4.471926591,1.371528752,0.086687786,0.095638297,52.17566476,0.668215691,2.445510939,2.969034874,1.050445417,3.955486182,47.52975819,6.161754766,0.66745009,0.026902498,0.052018584,78.04964696,11.44159762,0.503160961,11.22357474,3.326015949,13.01132762,0.023790992,43.24041919,0.003288258,0.020196164,0.262210691,0.0496625,0.959978815,0.007652955,6.419540001,120.3347801,1.396659547,138.9950657,0.060782421,0.0073346,8.835921682,27.5471243,2.233662548,151.585439,0.80546461,0.007065848,0.006676613,3.997497464,0.085250391,0.210163615,1.323762054,0.008367802,0.175368637,105.5567018,6.565917489,0.001425439,24.17477088,0.240704456,0.15763272,0.128042706,19.1096316,466.2222649,37.1966209,1.952726219,183.6461573,0.067052333,0.028399345,12.68861469,0.014262017,1.709939925,1.305333245,631.9032804,1.298736907,0.717864729,0.309754818,2.920744669,118.463419,73.23493048,108.1024818,16.30890278,13.9182339,0.007561375,1.272258378,50.70692082,27.19001335,0.078885578,0.001874223,0.32674697,5.042863952,368.7420666,0.836147845,5.419120068,2.060308078,3.254745749,10.02658806,500.8358,0.005729326,0.058415847
UO1_Set1_ALL_073_NIST Plasma,150.791054,118.0953817,143.1570248,2067.454549,0.595906687,0.572952533,1.720445057,1.272131355,23.90145784,1.669208235,3.243920156,17.62938852,0.441626347,3.09541103,14.74332217,7.876254291,3.533471615,50.37104163,0.583711501,169.1129183,0.943888221,10.8487869,9.760770328,94.35986146,2.696112297,1326.049559,1.787597005,3042.172567,0.959014329,54.56407533,80.1775912,6.814395305,520.1729449,0.705507104,146.2799715,0.237542271,428.319233,781.4916483,0.079225742,0.703569565,2.621442702,4.490858315,2.846831811,15.38441038,41.48309029,721.3468544,54.21769513,1448.270272,14.33481981,9.637343186,31.53991402,4.038130648,0.360423191,2.302757115,0.307232138,0.470100787,0.535247901,8.128435796,65.99403907,340.6907786,2.42194114,0.958846149,0.655507412,148.5569921,2.502550683,0.000253,1.097728365,5.575637711,1.334475074,4.056437761,1.339949996,0.730467772,484.4326781,9.064438294,165.2222508,41.55788239,11.1278565,26.6978702,226.1924198,2763.154861,5.620468614,12.11055927,1.075888147,188.4840479,85.34769352,4.055441708,318.5781862,120.9903567,163.839719,4.521351557,476.5777618,0.867880654,3.995427929,99.5148944,16.15606371,5.662751417,3.047279187,47.5428547,1339.768261,14.07595625,713.0475261,1.097680809,0.001735218,100.0801186,299.432168,11.88155252,904.5466767,8.539061728,2.17750236,2.605561163,76.70355043,0.224487293,16.33504937,17.09142639,1.520257074,1.506521432,21.23492239,42.10039256,0.943274785,6.682514474,0.56592724,0.330283688,0.739148633,4.31050163,3586.134748,120.803303,12.89910285,7.492511031,2.979821942,1.136070343,74.38449556,0.691778326,5.039890921,35.97957149,5490.884034,6.73847133,0.558206622,1.064205623,37.7940969,19.08870603,11.62610238,92.7925293,15.07046471,125.1064702,7.868779769,434.5788424,0.9588563,116.9632666,38.31684454,0.644910827,217.3880895,23.15303646,4149.341697,0.024622749,529.1299076,10.44295448,778.5811854,39.68099854,3603.482954,3.46269183,1.619909453
